
 num     #instances         #bytes  class name
3462:             1             16  scala.reflect.internal.FreshNames$FreshNameExtractor$
3463:             1             16  scala.reflect.internal.Internals$$anon$4
3464:             1             16  scala.reflect.internal.Kinds$KindErrors$
3465:             1             16  scala.reflect.internal.Kinds$ProperTypeKind$
3466:             1             16  scala.reflect.internal.Kinds$inferKind$
3467:             1             16  scala.reflect.internal.Names$TermName$
3468:             1             16  scala.reflect.internal.Names$TypeName$
3469:             1             16  scala.reflect.internal.Positions$Range$
3470:             1             16  scala.reflect.internal.ReificationSupport$ReificationSupportImpl$FlagsRepr$
3471:             1             16  scala.reflect.internal.Scopes$LookupAmbiguous$
3472:             1             16  scala.reflect.internal.Scopes$LookupInaccessible$
3473:             1             16  scala.reflect.internal.Scopes$LookupNotFound$
3474:             1             16  scala.reflect.internal.Scopes$LookupSucceeded$
3475:             1             16  scala.reflect.internal.Scopes$Scope$
3476:             1             16  scala.reflect.internal.StdAttachments$BackquotedIdentifierAttachment$
3477:             1             16  scala.reflect.internal.StdAttachments$CompoundTypeTreeOriginalAttachment$
3478:             1             16  scala.reflect.internal.StdAttachments$ForAttachment$
3479:             1             16  scala.reflect.internal.StdAttachments$SubpatternsAttachment$
3480:             1             16  scala.reflect.internal.StdAttachments$SyntheticUnitAttachment$
3481:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTreeCreator$
3482:             1             16  scala.reflect.internal.StdCreators$FixedMirrorTypeCreator$
3483:             1             16  scala.reflect.internal.SymbolTable$$anonfun$1
3484:             1             16  scala.reflect.internal.Symbols$$anonfun$10
3485:             1             16  scala.reflect.internal.Symbols$CyclicReference$
3486:             1             16  scala.reflect.internal.Symbols$SymbolKind$
3487:             1             16  scala.reflect.internal.Symbols$SymbolOps$
3488:             1             16  scala.reflect.internal.Trees$$anonfun$1
3489:             1             16  scala.reflect.internal.Trees$Alternative$
3490:             1             16  scala.reflect.internal.Trees$Annotated$
3491:             1             16  scala.reflect.internal.Trees$AppliedTypeTree$
3492:             1             16  scala.reflect.internal.Trees$Apply$
3493:             1             16  scala.reflect.internal.Trees$ApplyDynamic$
3494:             1             16  scala.reflect.internal.Trees$ArrayValue$
3495:             1             16  scala.reflect.internal.Trees$Assign$
3496:             1             16  scala.reflect.internal.Trees$AssignOrNamedArg$
3497:             1             16  scala.reflect.internal.Trees$Bind$
3498:             1             16  scala.reflect.internal.Trees$Block$
3499:             1             16  scala.reflect.internal.Trees$CaseDef$
3500:             1             16  scala.reflect.internal.Trees$ClassDef$
3501:             1             16  scala.reflect.internal.Trees$CompoundTypeTree$
3502:             1             16  scala.reflect.internal.Trees$DefDef$
3503:             1             16  scala.reflect.internal.Trees$ExistentialTypeTree$
3504:             1             16  scala.reflect.internal.Trees$Function$
3505:             1             16  scala.reflect.internal.Trees$Ident$
3506:             1             16  scala.reflect.internal.Trees$If$
3507:             1             16  scala.reflect.internal.Trees$Import$
3508:             1             16  scala.reflect.internal.Trees$LabelDef$
3509:             1             16  scala.reflect.internal.Trees$Literal$
3510:             1             16  scala.reflect.internal.Trees$Match$
3511:             1             16  scala.reflect.internal.Trees$Modifiers$
3512:             1             16  scala.reflect.internal.Trees$ModuleDef$
3513:             1             16  scala.reflect.internal.Trees$New$
3514:             1             16  scala.reflect.internal.Trees$PackageDef$
3515:             1             16  scala.reflect.internal.Trees$RefTree$
3516:             1             16  scala.reflect.internal.Trees$Return$
3517:             1             16  scala.reflect.internal.Trees$Select$
3518:             1             16  scala.reflect.internal.Trees$SelectFromTypeTree$
3519:             1             16  scala.reflect.internal.Trees$SingletonTypeTree$
3520:             1             16  scala.reflect.internal.Trees$Star$
3521:             1             16  scala.reflect.internal.Trees$Super$
3522:             1             16  scala.reflect.internal.Trees$Template$
3523:             1             16  scala.reflect.internal.Trees$This$
3524:             1             16  scala.reflect.internal.Trees$Throw$
3525:             1             16  scala.reflect.internal.Trees$Try$
3526:             1             16  scala.reflect.internal.Trees$TypeApply$
3527:             1             16  scala.reflect.internal.Trees$TypeBoundsTree$
3528:             1             16  scala.reflect.internal.Trees$TypeDef$
3529:             1             16  scala.reflect.internal.Trees$TypeTree$
3530:             1             16  scala.reflect.internal.Trees$Typed$
3531:             1             16  scala.reflect.internal.Trees$UnApply$
3532:             1             16  scala.reflect.internal.Trees$ValDef$
3533:             1             16  scala.reflect.internal.Trees$ValOrDefDef$
3534:             1             16  scala.reflect.internal.TypeDebugging$noPrint$
3535:             1             16  scala.reflect.internal.Types$$anonfun$38
3536:             1             16  scala.reflect.internal.Types$$anonfun$39
3537:             1             16  scala.reflect.internal.Types$$anonfun$40
3538:             1             16  scala.reflect.internal.Types$$anonfun$41
3539:             1             16  scala.reflect.internal.Types$$anonfun$42
3540:             1             16  scala.reflect.internal.Types$$anonfun$43
3541:             1             16  scala.reflect.internal.Types$$anonfun$44
3542:             1             16  scala.reflect.internal.Types$$anonfun$45
3543:             1             16  scala.reflect.internal.Types$$anonfun$46
3544:             1             16  scala.reflect.internal.Types$$anonfun$47
3545:             1             16  scala.reflect.internal.Types$$anonfun$48
3546:             1             16  scala.reflect.internal.Types$$anonfun$49
3547:             1             16  scala.reflect.internal.Types$$anonfun$50
3548:             1             16  scala.reflect.internal.Types$$anonfun$51
3549:             1             16  scala.reflect.internal.Types$$anonfun$52
3550:             1             16  scala.reflect.internal.Types$$anonfun$53
3551:             1             16  scala.reflect.internal.Types$AnnotatedType$
3552:             1             16  scala.reflect.internal.Types$AntiPolyType$
3553:             1             16  scala.reflect.internal.Types$ArrayTypeRef$
3554:             1             16  scala.reflect.internal.Types$BoundedWildcardType$
3555:             1             16  scala.reflect.internal.Types$ClassInfoType$
3556:             1             16  scala.reflect.internal.Types$CompoundType$
3557:             1             16  scala.reflect.internal.Types$ConstantType$
3558:             1             16  scala.reflect.internal.Types$ErasedValueType$
3559:             1             16  scala.reflect.internal.Types$ErrorType$
3560:             1             16  scala.reflect.internal.Types$ExistentialType$
3561:             1             16  scala.reflect.internal.Types$GenPolyType$
3562:             1             16  scala.reflect.internal.Types$HasTypeMember$
3563:             1             16  scala.reflect.internal.Types$ImportType$
3564:             1             16  scala.reflect.internal.Types$MethodType$
3565:             1             16  scala.reflect.internal.Types$NamedType$
3566:             1             16  scala.reflect.internal.Types$NoPrefix$
3567:             1             16  scala.reflect.internal.Types$NoType$
3568:             1             16  scala.reflect.internal.Types$NullaryMethodType$
3569:             1             16  scala.reflect.internal.Types$OverloadedType$
3570:             1             16  scala.reflect.internal.Types$PolyType$
3571:             1             16  scala.reflect.internal.Types$RecoverableCyclicReference$
3572:             1             16  scala.reflect.internal.Types$RefinedType$
3573:             1             16  scala.reflect.internal.Types$RepeatedType$
3574:             1             16  scala.reflect.internal.Types$SingleType$
3575:             1             16  scala.reflect.internal.Types$StaticallyAnnotatedType$
